               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.042793,            0.017949,           0.0017866,             0.47134,             0.65976,             0.51385,             0.26216,            0.054358,           0.0060748,           0.0030105,            0.017931,           0.0079308,           0.0079308
                  13,            0.055927,            0.018264,           0.0025316,             0.42727,                0.64,             0.44672,             0.22571,            0.048953,           0.0058537,           0.0030789,            0.011452,           0.0084516,           0.0084516
                  14,            0.050152,            0.020853,           0.0019286,             0.47063,                0.64,             0.46169,              0.2663,            0.046775,           0.0060721,           0.0038435,            0.008614,            0.008614,            0.008614
                  15,            0.048588,            0.018888,           0.0018531,             0.50985,                0.66,             0.50046,             0.26491,            0.053985,           0.0056109,           0.0054988,            0.008614,            0.008614,            0.008614
                  16,            0.041763,            0.022124,           0.0016996,             0.45848,                0.66,             0.47983,             0.25039,            0.055473,           0.0056358,           0.0043927,            0.008515,            0.008515,            0.008515
                  17,            0.050934,            0.018545,           0.0017972,             0.38059,                0.66,             0.37199,             0.20304,            0.049237,           0.0054394,           0.0028467,            0.008416,            0.008416,            0.008416
                  18,            0.043816,            0.019834,           0.0020775,             0.59451,             0.58655,             0.58668,             0.30572,             0.03835,            0.005485,           0.0018679,            0.008317,            0.008317,            0.008317
                  19,            0.035304,            0.021162,           0.0016602,             0.42717,                 0.7,             0.52321,             0.24342,            0.035306,           0.0061453,           0.0025913,            0.008218,            0.008218,            0.008218
                  20,            0.044453,             0.02396,           0.0015486,             0.48181,                0.72,             0.48445,             0.25454,            0.049965,           0.0058549,           0.0035046,            0.008119,            0.008119,            0.008119
                  21,            0.042881,            0.021975,           0.0015758,             0.57939,                0.62,             0.58842,             0.27892,            0.040701,           0.0066522,           0.0032631,             0.00802,             0.00802,             0.00802
                  22,            0.041645,            0.019874,            0.001432,             0.55543,                 0.6,             0.51757,             0.23456,            0.040373,           0.0064277,           0.0025879,            0.007921,            0.007921,            0.007921
                  23,            0.044107,            0.019325,           0.0015133,             0.44619,                0.68,             0.42819,             0.19446,            0.040938,           0.0065251,           0.0020292,            0.007822,            0.007822,            0.007822
                  24,            0.039834,            0.021111,           0.0014641,              0.7927,                0.64,              0.6507,             0.34343,            0.040746,           0.0068334,           0.0022655,            0.007723,            0.007723,            0.007723
                  25,            0.048468,            0.017694,           0.0014662,             0.73067,                0.62,             0.62642,             0.32343,            0.032657,           0.0075502,           0.0031681,            0.007624,            0.007624,            0.007624
                  26,            0.040903,            0.020224,            0.001297,             0.55087,             0.71146,             0.54341,             0.24977,            0.036209,           0.0069815,           0.0020063,            0.007525,            0.007525,            0.007525
                  27,            0.040259,            0.019815,           0.0011906,               0.428,             0.61363,             0.46222,             0.21137,            0.031828,           0.0067226,            0.001762,            0.007426,            0.007426,            0.007426
                  28,             0.03889,            0.018373,           0.0014104,             0.68499,                 0.7,             0.69408,             0.34623,            0.027475,           0.0066335,           0.0016272,            0.007327,            0.007327,            0.007327
                  29,              0.0337,            0.019272,           0.0012929,             0.53001,             0.56391,             0.51128,             0.27075,            0.028013,           0.0068515,           0.0028774,            0.007228,            0.007228,            0.007228
                  30,            0.044752,            0.021154,           0.0015719,             0.86585,             0.64552,              0.7393,             0.35217,              0.0264,           0.0070896,           0.0027294,            0.007129,            0.007129,            0.007129
                  31,            0.031351,            0.019981,           0.0012498,             0.75404,                0.56,             0.67191,             0.30075,            0.027867,           0.0069596,           0.0025787,             0.00703,             0.00703,             0.00703
                  32,            0.039327,            0.019742,           0.0010957,             0.53268,                0.64,             0.54007,             0.28149,            0.027745,           0.0071318,           0.0024233,            0.006931,            0.006931,            0.006931
                  33,            0.039377,             0.01716,           0.0011837,              0.5522,             0.56735,             0.49648,             0.22643,            0.027472,           0.0083055,           0.0024433,            0.006832,            0.006832,            0.006832
                  34,            0.043314,            0.021151,           0.0011204,             0.50718,                 0.5,             0.45753,             0.21315,            0.028384,           0.0083652,           0.0024899,            0.006733,            0.006733,            0.006733
                  35,            0.037055,            0.019184,           0.0010209,             0.59416,             0.49781,             0.52764,             0.24961,             0.02699,           0.0083266,           0.0019444,            0.006634,            0.006634,            0.006634
                  36,            0.047255,            0.031434,            0.001173,             0.61866,                 0.6,             0.56795,             0.26993,            0.028105,           0.0079157,           0.0017387,            0.006535,            0.006535,            0.006535
                  37,            0.033092,            0.021205,          0.00090336,             0.53541,                0.48,             0.50567,             0.25458,            0.032377,           0.0075127,           0.0016151,            0.006436,            0.006436,            0.006436
                  38,            0.031286,            0.016912,          0.00092512,             0.63691,                0.62,             0.65031,             0.24761,            0.034857,            0.006703,           0.0017153,            0.006337,            0.006337,            0.006337
                  39,            0.041221,            0.020625,          0.00082271,             0.80583,                0.76,             0.76314,             0.40143,            0.028139,           0.0065714,           0.0016596,            0.006238,            0.006238,            0.006238
                  40,            0.028278,            0.020115,          0.00087758,             0.89677,             0.69508,             0.73094,             0.38267,            0.029129,           0.0062381,           0.0015491,            0.006139,            0.006139,            0.006139
                  41,            0.031956,             0.01623,          0.00082248,             0.76144,                0.74,              0.7664,             0.40467,            0.026644,           0.0066352,           0.0017838,             0.00604,             0.00604,             0.00604
                  42,            0.034756,            0.016009,          0.00084414,             0.77918,                0.72,               0.736,             0.41477,            0.027537,           0.0062675,           0.0018652,            0.005941,            0.005941,            0.005941
                  43,            0.037586,            0.017019,          0.00069139,               0.693,                0.78,             0.70623,             0.38319,            0.028112,           0.0056101,            0.001427,            0.005842,            0.005842,            0.005842
                  44,            0.039948,            0.018365,          0.00098288,             0.80809,                0.82,             0.79966,             0.41307,            0.025923,           0.0056706,           0.0012296,            0.005743,            0.005743,            0.005743
                  45,            0.037544,            0.015676,           0.0015118,             0.82294,                0.78,             0.76597,             0.39939,            0.029069,           0.0056747,           0.0014935,            0.005644,            0.005644,            0.005644
                  46,            0.043655,            0.019717,           0.0014451,             0.67946,             0.76314,             0.72509,             0.24703,            0.029798,           0.0054753,            0.001438,            0.005545,            0.005545,            0.005545
                  47,            0.040526,            0.016874,           0.0012995,             0.73476,                0.76,             0.69103,             0.35852,            0.028443,           0.0055993,           0.0014674,            0.005446,            0.005446,            0.005446
                  48,            0.028387,            0.016173,          0.00073768,             0.86906,                0.78,             0.79816,             0.43998,            0.027774,           0.0057922,           0.0015399,            0.005347,            0.005347,            0.005347
                  49,            0.029201,            0.017412,          0.00087895,             0.94788,                0.82,             0.81512,             0.45169,            0.027364,           0.0057962,           0.0013835,            0.005248,            0.005248,            0.005248
                  50,            0.033561,            0.023351,           0.0010552,             0.87333,                0.82,             0.82717,             0.45624,            0.027377,           0.0057937,           0.0013049,            0.005149,            0.005149,            0.005149
                  51,            0.032327,            0.017368,          0.00066745,             0.83218,                0.82,             0.78581,             0.42285,            0.027073,            0.005946,           0.0013429,             0.00505,             0.00505,             0.00505
                  52,             0.02878,            0.017443,            0.000729,             0.88838,             0.79594,             0.80309,             0.45095,            0.025145,           0.0060873,           0.0013309,            0.004951,            0.004951,            0.004951
                  53,            0.024543,            0.013594,           0.0008495,             0.83144,             0.78932,             0.79858,             0.48101,            0.026386,           0.0055812,           0.0013144,            0.004852,            0.004852,            0.004852
                  54,            0.026333,            0.014222,          0.00057307,             0.86354,             0.75937,             0.80185,             0.51342,            0.026046,            0.005548,           0.0012909,            0.004753,            0.004753,            0.004753
                  55,            0.031237,            0.017353,          0.00063564,             0.88552,                0.76,             0.80646,             0.46766,            0.025495,           0.0053286,           0.0011301,            0.004654,            0.004654,            0.004654
                  56,             0.03119,            0.018142,          0.00067359,             0.90433,                0.78,             0.82456,             0.47265,            0.025908,           0.0053868,           0.0010758,            0.004555,            0.004555,            0.004555
                  57,             0.02216,            0.014613,          0.00053913,             0.73529,                0.82,             0.76228,             0.40719,            0.026724,           0.0054288,          0.00093966,            0.004456,            0.004456,            0.004456
                  58,            0.023787,            0.014837,          0.00055233,             0.82029,                0.76,             0.80146,             0.45294,            0.025122,           0.0054964,          0.00091743,            0.004357,            0.004357,            0.004357
                  59,            0.026093,            0.016171,          0.00062328,             0.85185,             0.80505,             0.82757,             0.47107,            0.024996,           0.0053133,          0.00087767,            0.004258,            0.004258,            0.004258
                  60,            0.029596,            0.017303,          0.00086446,               0.908,             0.78971,             0.82441,             0.48264,            0.024792,           0.0053023,           0.0008009,            0.004159,            0.004159,            0.004159
                  61,            0.026922,            0.016208,          0.00055204,             0.88475,                 0.8,             0.83787,             0.48013,            0.026925,           0.0052787,          0.00079966,             0.00406,             0.00406,             0.00406
                  62,            0.022237,            0.015638,           0.0005352,              0.8464,                 0.8,             0.82539,             0.50861,            0.025766,            0.005425,           0.0007268,            0.003961,            0.003961,            0.003961
                  63,            0.023491,            0.014604,          0.00051519,             0.84321,                0.78,             0.81055,             0.48778,             0.02606,           0.0055558,          0.00075417,            0.003862,            0.003862,            0.003862
                  64,            0.029986,            0.017761,          0.00061596,             0.84812,             0.78181,             0.82919,              0.5061,            0.026839,           0.0054341,          0.00073595,            0.003763,            0.003763,            0.003763
                  65,            0.028785,            0.014449,          0.00058965,             0.86232,                0.78,               0.824,             0.45033,            0.027402,           0.0053956,          0.00075369,            0.003664,            0.003664,            0.003664
                  66,            0.034724,            0.022186,            0.000737,             0.86721,                0.78,             0.83767,             0.51122,            0.024722,           0.0053158,           0.0007534,            0.003565,            0.003565,            0.003565
                  67,            0.023783,             0.01576,          0.00054548,             0.86569,             0.77357,             0.82661,             0.50184,            0.025399,           0.0054708,          0.00077295,            0.003466,            0.003466,            0.003466
                  68,            0.020497,            0.014939,          0.00046957,             0.80375,             0.81915,             0.81895,             0.47531,             0.02531,           0.0055941,          0.00076418,            0.003367,            0.003367,            0.003367
                  69,            0.021931,            0.014855,          0.00045724,             0.88986,                0.76,             0.83241,             0.50523,            0.025713,           0.0057498,          0.00085554,            0.003268,            0.003268,            0.003268
                  70,            0.022027,            0.013805,          0.00051999,             0.85989,                0.78,             0.80702,              0.4284,            0.026754,           0.0058309,          0.00093212,            0.003169,            0.003169,            0.003169
                  71,            0.019518,             0.01403,          0.00041902,             0.89724,                0.78,             0.78611,             0.42469,            0.027144,           0.0061965,          0.00095825,             0.00307,             0.00307,             0.00307
                  72,            0.019353,            0.016616,           0.0004712,             0.90218,                 0.8,             0.84376,             0.47602,            0.027925,           0.0057476,          0.00094995,            0.002971,            0.002971,            0.002971
                  73,            0.023038,            0.013438,          0.00041787,             0.84843,             0.78376,             0.80692,             0.45637,            0.027811,           0.0056937,          0.00086174,            0.002872,            0.002872,            0.002872
                  74,            0.019918,            0.014972,          0.00047308,             0.88993,             0.80865,             0.84353,             0.48604,            0.027869,           0.0056239,          0.00081024,            0.002773,            0.002773,            0.002773
                  75,            0.023687,            0.013636,          0.00044327,              0.8522,             0.80731,             0.80132,             0.43589,            0.028292,           0.0054382,          0.00083151,            0.002674,            0.002674,            0.002674
                  76,             0.02929,            0.015506,          0.00047521,             0.83699,                0.82,              0.8046,             0.49729,            0.025988,           0.0054392,          0.00081463,            0.002575,            0.002575,            0.002575
                  77,             0.02161,            0.014948,          0.00042985,             0.89092,             0.81683,             0.83782,             0.53642,            0.023256,           0.0053749,          0.00074139,            0.002476,            0.002476,            0.002476
                  78,            0.016385,            0.012586,          0.00029543,             0.86342,                0.82,              0.8427,             0.53237,            0.024207,           0.0054061,          0.00068293,            0.002377,            0.002377,            0.002377
                  79,            0.026678,            0.015143,          0.00046423,             0.87201,             0.81762,             0.84088,              0.5383,            0.023344,           0.0055741,          0.00062561,            0.002278,            0.002278,            0.002278
                  80,            0.020722,            0.013345,           0.0003658,             0.89747,                0.78,             0.84125,             0.51106,            0.024227,           0.0055876,          0.00063963,            0.002179,            0.002179,            0.002179
                  81,            0.021409,             0.01588,           0.0004077,             0.87758,                0.82,             0.86022,             0.55078,            0.023648,           0.0056002,          0.00064516,             0.00208,             0.00208,             0.00208
                  82,            0.025509,            0.015316,          0.00040453,             0.90055,                 0.8,             0.85171,             0.55472,            0.023588,           0.0055316,          0.00065141,            0.001981,            0.001981,            0.001981
                  83,            0.017758,            0.014601,          0.00034659,             0.92832,             0.77711,             0.85561,             0.56157,            0.021807,           0.0054193,          0.00062084,            0.001882,            0.001882,            0.001882
                  84,            0.017693,            0.013285,          0.00030562,             0.92644,                 0.8,             0.85504,             0.55797,            0.021206,            0.005426,          0.00058498,            0.001783,            0.001783,            0.001783
                  85,            0.021286,            0.016702,          0.00030243,             0.91644,                0.82,             0.87769,             0.54844,            0.021227,           0.0054819,          0.00056324,            0.001684,            0.001684,            0.001684
                  86,            0.019485,            0.013744,          0.00030283,             0.89395,               0.843,             0.86589,             0.56237,            0.021079,           0.0053931,           0.0005733,            0.001585,            0.001585,            0.001585
                  87,            0.024556,            0.013903,          0.00034262,             0.89475,              0.8502,              0.8683,             0.57339,            0.021643,            0.005294,          0.00060868,            0.001486,            0.001486,            0.001486
                  88,            0.014752,             0.01285,           0.0003004,             0.93211,                 0.8,             0.86649,             0.57216,            0.021876,           0.0053071,          0.00060611,            0.001387,            0.001387,            0.001387
                  89,            0.022836,            0.012182,          0.00035352,             0.93222,                0.84,             0.86711,             0.56439,            0.022257,           0.0054214,           0.0006062,            0.001288,            0.001288,            0.001288
                  90,            0.015544,            0.013353,          0.00025503,             0.91089,                0.84,             0.86887,             0.55322,            0.022665,           0.0054544,          0.00061474,            0.001189,            0.001189,            0.001189
                  91,             0.01638,            0.014498,          0.00027396,             0.92273,                0.84,             0.86938,             0.56192,            0.022753,            0.005454,          0.00059872,             0.00109,             0.00109,             0.00109
                  92,             0.01748,            0.015631,          0.00028118,             0.92376,                0.84,             0.87014,             0.54951,            0.023134,           0.0054318,           0.0006021,            0.000991,            0.000991,            0.000991
                  93,            0.013076,            0.010998,          0.00023519,             0.93086,                0.84,             0.86876,             0.56123,             0.02299,            0.005408,          0.00058317,            0.000892,            0.000892,            0.000892
                  94,            0.017934,            0.016848,          0.00031683,             0.91584,                0.84,             0.87036,             0.56036,            0.022823,           0.0053647,          0.00056472,            0.000793,            0.000793,            0.000793
                  95,            0.019565,            0.012046,          0.00041364,             0.93441,              0.8548,             0.87227,             0.56578,            0.022331,           0.0052856,          0.00055084,            0.000694,            0.000694,            0.000694
                  96,            0.023761,            0.014281,          0.00037079,             0.93459,             0.85732,             0.87232,             0.57416,            0.022105,           0.0052655,          0.00053649,            0.000595,            0.000595,            0.000595
                  97,            0.019427,            0.012679,          0.00033384,             0.93851,                0.84,             0.87475,             0.58202,            0.022015,           0.0052226,          0.00052228,            0.000496,            0.000496,            0.000496
                  98,            0.025749,            0.012726,           0.0004451,             0.94538,                0.84,             0.87579,             0.58782,             0.02194,           0.0051789,          0.00052986,            0.000397,            0.000397,            0.000397
                  99,             0.01757,            0.012898,          0.00030605,             0.91623,             0.87509,             0.87751,              0.5886,            0.022183,           0.0051448,          0.00053968,            0.000298,            0.000298,            0.000298
