               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.041573,            0.018358,           0.0017784,             0.59004,             0.57577,             0.51714,              0.2683,            0.057343,           0.0072334,           0.0019602,           0.0093813,           0.0093813,           0.0093813
                  27,            0.043636,            0.021018,           0.0021706,              0.6114,                0.48,             0.53223,             0.27031,            0.051653,           0.0076778,           0.0012815,           0.0093565,           0.0093565,           0.0093565
                  28,            0.050664,            0.033326,           0.0023156,             0.68059,             0.55411,              0.5825,             0.27779,             0.04959,           0.0075285,           0.0025671,           0.0093317,           0.0093317,           0.0093317
                  29,            0.034807,            0.018225,           0.0013467,             0.58652,                0.64,             0.51833,             0.25714,            0.051456,           0.0073338,           0.0063759,            0.009307,            0.009307,            0.009307
                  30,            0.044809,              0.0172,           0.0015402,             0.67464,                0.62,             0.60467,             0.25411,             0.04652,           0.0074928,           0.0096733,           0.0092823,           0.0092823,           0.0092823
                  31,            0.044991,            0.019851,             0.00182,             0.51218,                0.62,             0.52464,             0.26398,            0.050722,            0.006912,           0.0060204,           0.0092575,           0.0092575,           0.0092575
                  32,            0.042474,            0.017252,           0.0024903,             0.84375,             0.64814,             0.66557,             0.35749,            0.047704,           0.0073221,           0.0099541,           0.0092327,           0.0092327,           0.0092327
                  33,            0.051863,            0.021121,           0.0048204,             0.79764,                0.66,              0.6744,              0.3241,            0.050921,           0.0070872,           0.0089226,            0.009208,            0.009208,            0.009208
                  34,            0.052782,            0.022251,           0.0021962,             0.70121,                0.68,             0.65745,             0.30749,            0.050608,           0.0067487,           0.0060944,           0.0091833,           0.0091833,           0.0091833
                  35,            0.045378,            0.019359,           0.0018683,             0.79802,                0.66,             0.71512,             0.34461,            0.047462,           0.0073102,           0.0025055,           0.0091585,           0.0091585,           0.0091585
                  36,            0.046609,             0.01951,           0.0014121,             0.80591,                0.58,             0.64024,             0.28923,            0.047763,            0.007746,            0.002623,           0.0091337,           0.0091337,           0.0091337
                  37,            0.031848,            0.017576,           0.0011062,             0.52826,                0.56,              0.4993,             0.24842,             0.04964,            0.007412,           0.0016788,            0.009109,            0.009109,            0.009109
                  38,              0.0483,            0.020804,           0.0013789,             0.85284,                 0.6,             0.67233,             0.33509,            0.045096,           0.0079024,           0.0012393,           0.0090843,           0.0090843,           0.0090843
                  39,            0.041387,            0.020577,            0.001198,             0.71319,                0.56,             0.56713,             0.30519,            0.045197,           0.0090168,           0.0010839,           0.0090595,           0.0090595,           0.0090595
                  40,            0.040166,            0.019883,           0.0010575,             0.68208,                0.58,             0.63717,             0.32604,            0.048085,           0.0093954,           0.0010025,           0.0090347,           0.0090347,           0.0090347
                  41,            0.054186,            0.029595,           0.0016542,             0.46152,                0.48,             0.43078,             0.19395,            0.044294,           0.0097904,           0.0010506,             0.00901,             0.00901,             0.00901
                  42,            0.044434,            0.020846,           0.0010032,             0.45544,                0.46,             0.40092,             0.17842,            0.047655,           0.0093598,           0.0011349,           0.0089853,           0.0089853,           0.0089853
                  43,            0.051157,            0.027039,           0.0011616,             0.54727,             0.53199,             0.45863,             0.24242,            0.048945,           0.0087039,           0.0010841,           0.0089605,           0.0089605,           0.0089605
                  44,            0.038308,            0.017539,          0.00096124,              0.7474,             0.53272,             0.61294,             0.28936,            0.048737,           0.0085447,           0.0011414,           0.0089358,           0.0089358,           0.0089358
                  45,            0.048101,            0.019825,          0.00094283,             0.71174,                0.64,             0.67474,             0.29877,            0.047724,           0.0083325,           0.0010101,            0.008911,            0.008911,            0.008911
                  46,            0.044399,            0.021269,          0.00095083,             0.69303,             0.63224,             0.63781,             0.29479,            0.052351,           0.0084226,           0.0011065,           0.0088863,           0.0088863,           0.0088863
                  47,            0.046453,            0.017453,           0.0010642,              0.6794,                 0.6,             0.60818,             0.28135,            0.047686,           0.0096118,           0.0011818,           0.0088615,           0.0088615,           0.0088615
                  48,               0.045,            0.016271,           0.0010088,             0.45009,                0.64,             0.44119,             0.22673,            0.054737,           0.0094435,           0.0013736,           0.0088368,           0.0088368,           0.0088368
                  49,             0.03109,            0.020939,          0.00096553,             0.78847,                0.66,             0.65948,             0.32882,            0.046484,           0.0094142,           0.0015277,            0.008812,            0.008812,            0.008812
                  50,            0.043855,            0.021668,           0.0010712,             0.71529,                0.66,             0.66598,             0.33156,            0.047334,           0.0098855,           0.0015821,           0.0087872,           0.0087872,           0.0087872
                  51,            0.035857,            0.019281,          0.00081581,             0.62361,             0.66277,             0.63736,             0.31232,            0.046911,           0.0098839,           0.0018917,           0.0087625,           0.0087625,           0.0087625
                  52,            0.035233,            0.018642,          0.00083785,             0.82199,                0.64,             0.69285,             0.32023,             0.04678,           0.0092103,           0.0021238,           0.0087378,           0.0087378,           0.0087378
                  53,            0.028307,            0.017571,          0.00077555,             0.89222,             0.66227,             0.73198,             0.40754,            0.047716,           0.0079374,            0.001844,            0.008713,            0.008713,            0.008713
                  54,            0.031074,             0.01545,          0.00072803,             0.84288,             0.75114,             0.75792,              0.4159,            0.045871,           0.0078983,           0.0016439,           0.0086882,           0.0086882,           0.0086882
                  55,            0.032201,            0.015582,          0.00072983,             0.78268,              0.6484,             0.69376,             0.34764,            0.048322,           0.0081563,           0.0013967,           0.0086635,           0.0086635,           0.0086635
                  56,            0.035574,            0.019119,          0.00074872,             0.73418,                0.72,             0.60954,             0.27771,            0.044373,           0.0073218,           0.0011792,           0.0086388,           0.0086388,           0.0086388
                  57,            0.037699,            0.019015,           0.0012861,             0.71485,                0.66,               0.617,             0.30948,            0.047365,           0.0074966,           0.0012899,            0.008614,            0.008614,            0.008614
                  58,            0.040535,            0.018275,          0.00090411,             0.76585,             0.71959,             0.74332,             0.37234,            0.042836,           0.0077224,           0.0011852,           0.0085893,           0.0085893,           0.0085893
                  59,            0.034958,            0.014271,          0.00078898,             0.75894,                0.64,             0.69806,             0.36296,            0.043926,           0.0071704,           0.0011422,           0.0085645,           0.0085645,           0.0085645
                  60,            0.032406,            0.014593,            0.000852,             0.85001,                0.72,             0.76299,             0.39408,             0.04213,           0.0070333,           0.0011695,           0.0085398,           0.0085398,           0.0085398
                  61,            0.034099,            0.013469,          0.00068557,             0.89777,                0.78,             0.80173,             0.40693,            0.042711,           0.0078828,           0.0010584,            0.008515,            0.008515,            0.008515
                  62,            0.030886,             0.01567,          0.00069621,             0.81965,             0.72727,             0.71325,             0.39042,            0.042682,           0.0082459,           0.0009408,           0.0084903,           0.0084903,           0.0084903
                  63,            0.033122,            0.016162,          0.00062406,             0.73554,                0.72,             0.68284,             0.40453,             0.04204,           0.0081372,          0.00091801,           0.0084655,           0.0084655,           0.0084655
                  64,            0.037898,             0.01409,          0.00078448,             0.74542,             0.76131,             0.70801,             0.37092,             0.04401,            0.007129,          0.00089064,           0.0084408,           0.0084408,           0.0084408
                  65,            0.027428,             0.01396,          0.00059163,             0.72561,                 0.7,             0.69169,             0.38357,            0.042915,           0.0077143,          0.00089827,            0.008416,            0.008416,            0.008416
                  66,            0.036638,            0.016502,          0.00074469,             0.76707,                0.82,             0.80176,              0.4327,            0.041825,           0.0077698,           0.0010334,           0.0083913,           0.0083913,           0.0083913
                  67,            0.032117,            0.020284,          0.00070674,             0.81458,                0.82,             0.77545,             0.43511,            0.037928,           0.0077603,          0.00086732,           0.0083665,           0.0083665,           0.0083665
                  68,             0.03376,            0.016387,          0.00071919,              0.8179,             0.80858,             0.81012,             0.40219,            0.036753,           0.0069451,          0.00069737,           0.0083418,           0.0083418,           0.0083418
                  69,             0.02507,            0.015248,          0.00076211,             0.80969,                0.82,             0.82572,             0.44665,            0.041935,           0.0068583,          0.00076289,            0.008317,            0.008317,            0.008317
                  70,            0.028703,            0.015358,          0.00068549,             0.78941,                 0.8,             0.82231,             0.44639,             0.04387,           0.0069017,          0.00073004,           0.0082922,           0.0082922,           0.0082922
                  71,            0.029968,            0.014748,          0.00066079,             0.81364,                0.82,             0.77917,             0.39927,            0.040218,           0.0076039,          0.00080462,           0.0082675,           0.0082675,           0.0082675
                  72,            0.024487,            0.014119,          0.00063212,              0.9867,                0.82,             0.87754,             0.45666,            0.043773,           0.0074282,          0.00084848,           0.0082428,           0.0082428,           0.0082428
                  73,            0.035163,            0.015063,          0.00076614,             0.90493,                0.84,             0.85341,             0.45103,            0.040569,           0.0073695,          0.00090799,            0.008218,            0.008218,            0.008218
                  74,            0.027733,            0.013984,           0.0006081,             0.83364,             0.80178,             0.78961,             0.36298,            0.040445,           0.0076122,          0.00093699,           0.0081932,           0.0081932,           0.0081932
                  75,            0.033724,            0.015725,          0.00069254,             0.90526,             0.76448,             0.83335,             0.39188,            0.041218,           0.0072572,           0.0011351,           0.0081685,           0.0081685,           0.0081685
                  76,            0.043885,            0.014019,           0.0006818,             0.90727,              0.7828,             0.84374,             0.44736,            0.044763,           0.0066895,           0.0012426,           0.0081437,           0.0081437,           0.0081437
                  77,            0.029541,            0.014312,          0.00068663,             0.89241,                0.84,             0.82704,             0.46501,             0.03926,           0.0066803,           0.0012939,            0.008119,            0.008119,            0.008119
                  78,            0.036466,            0.017547,           0.0007066,             0.86193,                 0.8,              0.7912,             0.41563,            0.039714,           0.0069175,           0.0014528,           0.0080942,           0.0080942,           0.0080942
                  79,            0.037408,            0.034101,          0.00086573,             0.77673,             0.76544,             0.73172,             0.39439,            0.040434,           0.0067382,           0.0012712,           0.0080695,           0.0080695,           0.0080695
                  80,            0.035916,            0.015016,          0.00075895,             0.76626,             0.72124,             0.76641,             0.47399,            0.039507,           0.0069158,           0.0011732,           0.0080447,           0.0080447,           0.0080447
                  81,            0.031325,             0.01352,           0.0007776,              0.9117,                0.76,             0.83537,             0.48942,            0.039589,           0.0067658,           0.0010383,             0.00802,             0.00802,             0.00802
                  82,            0.030022,            0.016828,          0.00072063,             0.83586,             0.71302,             0.80179,             0.45704,            0.038936,           0.0070841,          0.00091085,           0.0079953,           0.0079953,           0.0079953
                  83,            0.031368,            0.013947,           0.0007742,             0.77428,             0.68614,             0.73772,             0.40339,            0.042765,           0.0073526,          0.00097284,           0.0079705,           0.0079705,           0.0079705
                  84,            0.030586,            0.015164,          0.00073419,             0.80386,             0.73778,             0.70537,             0.37711,            0.042406,           0.0083525,           0.0011382,           0.0079457,           0.0079457,           0.0079457
                  85,            0.034006,            0.014325,          0.00062793,             0.76619,                 0.8,             0.71115,             0.37209,            0.044125,           0.0083532,           0.0011741,            0.007921,            0.007921,            0.007921
                  86,            0.033972,             0.01647,          0.00057912,             0.75961,                0.74,             0.71283,             0.37169,            0.043888,            0.008471,           0.0011381,           0.0078963,           0.0078963,           0.0078963
                  87,            0.035564,            0.017268,          0.00061034,             0.79746,             0.78754,             0.74635,             0.37908,             0.04156,           0.0080624,           0.0010429,           0.0078715,           0.0078715,           0.0078715
                  88,            0.028936,            0.013686,          0.00048124,             0.86036,             0.73937,             0.76897,             0.37962,             0.04208,           0.0072069,          0.00096266,           0.0078467,           0.0078467,           0.0078467
                  89,            0.020712,            0.015008,          0.00043845,             0.81338,                0.72,              0.7606,             0.40752,            0.043016,           0.0078065,          0.00097108,            0.007822,            0.007822,            0.007822
                  90,            0.024819,            0.013795,             0.00043,             0.82938,                 0.7,             0.74999,             0.41989,            0.043036,           0.0082242,          0.00090709,           0.0077973,           0.0077973,           0.0077973
                  91,            0.026448,             0.01283,           0.0005164,             0.79395,             0.77076,             0.79156,               0.433,            0.040685,           0.0080514,          0.00081052,           0.0077725,           0.0077725,           0.0077725
                  92,            0.038551,            0.014902,          0.00056958,             0.81357,             0.78559,             0.79189,              0.4273,            0.039647,           0.0072551,          0.00073799,           0.0077478,           0.0077478,           0.0077478
                  93,            0.029109,            0.016779,          0.00055251,             0.83873,                0.76,             0.77701,             0.38546,            0.041431,           0.0075321,          0.00075763,            0.007723,            0.007723,            0.007723
                  94,            0.019681,            0.013381,          0.00044873,             0.94997,             0.75956,             0.80761,             0.45841,            0.039985,           0.0074158,          0.00086927,           0.0076983,           0.0076983,           0.0076983
                  95,            0.027661,             0.01135,           0.0005011,              0.9227,                0.78,             0.80452,             0.43809,            0.039823,           0.0084255,          0.00093849,           0.0076735,           0.0076735,           0.0076735
                  96,            0.035629,             0.01238,           0.0008607,             0.88008,                0.72,             0.77817,             0.41294,            0.040112,            0.008462,           0.0009279,           0.0076488,           0.0076488,           0.0076488
                  97,            0.024404,            0.016582,          0.00071832,             0.82903,                0.74,             0.78181,             0.42845,            0.038343,           0.0083373,          0.00093136,            0.007624,            0.007624,            0.007624
                  98,            0.026259,            0.015653,          0.00060514,             0.90174,             0.73429,             0.78102,             0.41681,              0.0393,           0.0083296,           0.0009342,           0.0075993,           0.0075993,           0.0075993
                  99,            0.028386,            0.013424,           0.0005749,             0.92179,                0.74,             0.81884,             0.48548,             0.04152,           0.0075474,          0.00089909,           0.0075745,           0.0075745,           0.0075745
                 100,            0.023893,            0.011598,          0.00049837,             0.93768,                0.74,             0.81415,             0.48581,            0.041151,           0.0072737,          0.00084273,           0.0075498,           0.0075498,           0.0075498
                 101,            0.025688,            0.012273,          0.00046606,             0.92803,             0.77376,             0.82819,             0.48566,            0.042479,           0.0075984,           0.0008377,            0.007525,            0.007525,            0.007525
                 102,            0.031588,            0.015937,           0.0006184,             0.92156,                0.74,             0.79591,             0.42005,            0.044679,            0.008357,          0.00082851,           0.0075003,           0.0075003,           0.0075003
                 103,            0.018017,            0.014609,          0.00045943,             0.88422,                0.72,             0.77929,             0.41743,            0.045081,           0.0083702,          0.00078163,           0.0074755,           0.0074755,           0.0074755
                 104,            0.017328,            0.013617,          0.00039152,             0.86473,                 0.7,             0.78157,             0.41355,            0.045244,           0.0081174,          0.00078873,           0.0074507,           0.0074507,           0.0074507
                 105,            0.030807,           0.0099785,          0.00064714,              0.7706,                0.74,             0.72267,             0.41313,            0.045332,           0.0081832,          0.00081424,            0.007426,            0.007426,            0.007426
                 106,            0.037284,            0.013142,          0.00042188,             0.77366,                0.74,             0.78073,             0.44222,            0.040677,           0.0079758,          0.00078557,           0.0074013,           0.0074013,           0.0074013
                 107,            0.033764,             0.01712,          0.00047616,             0.87122,                0.76,             0.81229,             0.45242,            0.036881,           0.0076687,          0.00095073,           0.0073765,           0.0073765,           0.0073765
                 108,            0.024153,            0.011578,          0.00036355,             0.78534,             0.73182,             0.79841,             0.41922,            0.040645,           0.0079072,           0.0010771,           0.0073517,           0.0073517,           0.0073517
                 109,            0.022756,            0.013899,          0.00042398,             0.81647,                0.74,             0.81987,             0.48033,            0.045996,           0.0075154,           0.0010052,            0.007327,            0.007327,            0.007327
                 110,            0.024499,            0.012727,          0.00049949,              0.8423,             0.74787,             0.79864,             0.47422,            0.041915,           0.0076635,           0.0013542,           0.0073023,           0.0073023,           0.0073023
                 111,            0.024188,            0.013306,          0.00052541,             0.83932,                0.76,             0.83317,              0.5135,            0.042084,            0.006989,           0.0013495,           0.0072775,           0.0072775,           0.0072775
                 112,            0.024427,             0.01374,          0.00049923,             0.87509,                0.76,             0.84567,             0.52038,            0.037712,              0.0072,           0.0014065,           0.0072527,           0.0072527,           0.0072527
                 113,            0.022388,             0.01557,          0.00061015,             0.87081,                0.76,             0.82406,             0.49983,             0.03425,           0.0074027,           0.0013532,            0.007228,            0.007228,            0.007228
                 114,             0.03937,             0.02876,          0.00063791,              0.8717,             0.81537,             0.84498,             0.52924,            0.034391,           0.0074136,           0.0013245,           0.0072033,           0.0072033,           0.0072033
                 115,            0.031321,            0.011624,          0.00061378,             0.86186,                0.82,             0.83311,             0.48422,            0.041352,           0.0070903,           0.0012795,           0.0071785,           0.0071785,           0.0071785
                 116,            0.026335,            0.014454,          0.00053092,             0.89269,                 0.8,             0.85415,             0.49611,            0.051705,           0.0071971,           0.0011544,           0.0071538,           0.0071538,           0.0071538
                 117,            0.020055,            0.014545,          0.00048738,             0.84143,             0.84914,             0.82768,             0.47277,            0.057595,           0.0074115,          0.00087061,            0.007129,            0.007129,            0.007129
                 118,             0.03008,              0.0118,          0.00053727,             0.82589,                0.78,             0.81668,             0.47928,             0.04422,           0.0071924,          0.00074072,           0.0071042,           0.0071042,           0.0071042
                 119,              0.0304,             0.01206,          0.00066388,             0.80485,             0.82492,             0.83967,             0.51334,              0.0379,           0.0070369,          0.00081983,           0.0070795,           0.0070795,           0.0070795
                 120,            0.027159,            0.013904,          0.00056532,             0.90718,                0.82,             0.83406,             0.48885,            0.037772,           0.0071859,          0.00091546,           0.0070547,           0.0070547,           0.0070547
                 121,            0.035769,            0.014886,          0.00049959,             0.85207,             0.80647,             0.81403,             0.47957,            0.037684,           0.0076568,          0.00087628,             0.00703,             0.00703,             0.00703
                 122,            0.026119,            0.012785,          0.00048007,               0.839,              0.7297,             0.81685,             0.48828,             0.03555,           0.0075119,          0.00087059,           0.0070053,           0.0070053,           0.0070053
                 123,            0.019065,            0.012854,          0.00043139,             0.81863,             0.72221,             0.77608,             0.42121,            0.037123,           0.0080206,          0.00080898,           0.0069805,           0.0069805,           0.0069805
                 124,             0.01818,            0.014235,          0.00070707,             0.83265,                 0.7,             0.73568,             0.39483,            0.034718,           0.0084026,          0.00069063,           0.0069558,           0.0069558,           0.0069558
                 125,             0.02961,            0.014228,          0.00060409,             0.89107,                 0.7,             0.77021,             0.39256,            0.035187,           0.0077772,          0.00060381,            0.006931,            0.006931,            0.006931
                 126,            0.019612,            0.011851,          0.00040727,             0.92198,                0.72,             0.80364,             0.43942,            0.035856,           0.0074921,          0.00060281,           0.0069063,           0.0069063,           0.0069063
                 127,            0.040784,            0.014741,           0.0014597,             0.92629,                0.78,             0.83239,             0.43797,            0.035902,           0.0073566,          0.00055317,           0.0068815,           0.0068815,           0.0068815
                 128,            0.035065,            0.013203,           0.0011926,             0.93749,                0.74,             0.82477,             0.47295,            0.038792,           0.0073049,          0.00050844,           0.0068568,           0.0068568,           0.0068568
                 129,            0.026444,            0.011391,          0.00036814,             0.90705,             0.78071,             0.81132,             0.45953,            0.038992,           0.0077629,          0.00051185,            0.006832,            0.006832,            0.006832
                 130,            0.024759,            0.015209,          0.00045596,             0.86574,             0.77391,             0.76914,             0.43141,             0.04077,            0.008301,          0.00052558,           0.0068073,           0.0068073,           0.0068073
                 131,            0.017709,            0.013231,           0.0003507,             0.75106,                 0.7,             0.67356,             0.36313,            0.036281,           0.0085704,          0.00053687,           0.0067825,           0.0067825,           0.0067825
                 132,            0.033977,            0.012018,          0.00047202,             0.80982,                0.68,             0.66081,              0.3027,            0.036665,           0.0084043,          0.00064085,           0.0067577,           0.0067577,           0.0067577
                 133,            0.015912,            0.010408,          0.00038833,              0.8387,             0.72807,             0.73599,             0.40031,            0.035144,           0.0086749,          0.00063398,            0.006733,            0.006733,            0.006733
                 134,            0.016228,            0.010369,          0.00040648,             0.84188,                0.74,               0.761,             0.41222,            0.035254,           0.0083857,          0.00062744,           0.0067082,           0.0067082,           0.0067082
                 135,            0.019615,            0.011335,          0.00039696,             0.86435,                 0.8,              0.7841,             0.46156,            0.041398,           0.0081863,          0.00064703,           0.0066835,           0.0066835,           0.0066835
                 136,            0.030181,            0.014326,          0.00045538,             0.88752,                 0.8,             0.80812,             0.45594,            0.037327,           0.0078712,           0.0005958,           0.0066587,           0.0066587,           0.0066587
                 137,            0.038704,            0.013784,          0.00061451,             0.92006,                 0.8,             0.85865,             0.53216,            0.036593,           0.0074666,           0.0005683,            0.006634,            0.006634,            0.006634
                 138,            0.036059,            0.019489,          0.00047864,             0.92974,             0.79412,             0.85376,             0.53024,            0.040414,           0.0076618,          0.00060606,           0.0066092,           0.0066092,           0.0066092
                 139,            0.025926,            0.011522,          0.00041677,             0.94944,             0.75125,             0.83675,             0.53707,             0.03492,           0.0076876,          0.00060369,           0.0065845,           0.0065845,           0.0065845
                 140,             0.02089,            0.012397,          0.00041977,             0.92079,                0.78,             0.81736,              0.5166,            0.035689,           0.0079083,          0.00059361,           0.0065598,           0.0065598,           0.0065598
                 141,            0.021609,            0.011381,          0.00034858,             0.94058,                0.72,             0.81907,             0.51913,            0.035963,           0.0078089,          0.00059981,            0.006535,            0.006535,            0.006535
                 142,            0.024051,            0.011347,          0.00046473,             0.87938,             0.72914,             0.80364,             0.50815,            0.039295,           0.0076153,          0.00059955,           0.0065102,           0.0065102,           0.0065102
                 143,            0.018905,            0.012831,          0.00084752,             0.94517,             0.68961,             0.78071,             0.52846,            0.040545,           0.0077426,          0.00064855,           0.0064855,           0.0064855,           0.0064855
                 144,            0.022316,            0.013154,          0.00042897,              0.8773,                0.78,             0.80556,             0.49983,            0.040164,            0.007745,          0.00060525,           0.0064608,           0.0064608,           0.0064608
                 145,            0.024708,            0.014242,          0.00032211,             0.78105,                 0.8,             0.80579,             0.51243,             0.03581,           0.0077677,          0.00062768,            0.006436,            0.006436,            0.006436
                 146,             0.02283,            0.010986,          0.00037937,             0.83971,                0.76,             0.79921,             0.46438,            0.036792,           0.0074165,          0.00061586,           0.0064112,           0.0064112,           0.0064112
                 147,            0.033904,            0.014936,          0.00038007,             0.84882,                0.82,             0.80626,             0.49675,            0.032358,           0.0072715,          0.00053432,           0.0063865,           0.0063865,           0.0063865
                 148,            0.023652,            0.013654,          0.00054159,             0.83915,                0.84,             0.81608,             0.50747,            0.032574,           0.0074971,          0.00051553,           0.0063618,           0.0063618,           0.0063618
                 149,            0.027091,            0.013961,          0.00040062,             0.89602,                0.78,             0.81642,             0.52544,            0.031867,            0.007489,          0.00049171,            0.006337,            0.006337,            0.006337
                 150,             0.02207,             0.01335,          0.00034013,             0.89316,                 0.8,              0.8308,             0.52232,            0.032171,           0.0073397,          0.00047064,           0.0063122,           0.0063122,           0.0063122
                 151,            0.026389,            0.011558,          0.00040846,             0.93125,             0.81283,             0.85053,             0.51091,            0.037673,           0.0073555,          0.00048459,           0.0062875,           0.0062875,           0.0062875
                 152,             0.02353,            0.011694,          0.00033262,              0.8876,                0.78,             0.82747,             0.53773,            0.042894,           0.0074103,          0.00051491,           0.0062628,           0.0062628,           0.0062628
                 153,            0.034226,             0.01224,          0.00036153,             0.95173,             0.78878,             0.82535,             0.49862,            0.043979,             0.00758,           0.0005677,            0.006238,            0.006238,            0.006238
                 154,            0.022151,            0.012958,          0.00037286,             0.86981,             0.80174,              0.8376,             0.51273,            0.041883,           0.0079312,          0.00059404,           0.0062132,           0.0062132,           0.0062132
                 155,            0.023355,            0.011003,          0.00041286,             0.87159,             0.81457,             0.81414,             0.46123,            0.037135,           0.0081728,          0.00057065,           0.0061885,           0.0061885,           0.0061885
                 156,            0.024257,            0.012294,          0.00036235,             0.89245,                0.84,             0.83251,             0.48101,            0.036731,           0.0075722,          0.00051782,           0.0061637,           0.0061637,           0.0061637
                 157,            0.030084,            0.013649,          0.00077883,             0.90817,                0.82,             0.83145,              0.5128,             0.03593,           0.0075853,          0.00053779,            0.006139,            0.006139,            0.006139
                 158,            0.027206,            0.010669,          0.00059183,             0.97388,             0.74577,             0.82871,             0.49154,            0.037049,           0.0078959,          0.00061066,           0.0061142,           0.0061142,           0.0061142
