               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.024179,             0.01209,          0.00050125,             0.93944,                0.82,             0.85388,             0.51469,            0.023407,           0.0061722,          0.00049949,           0.0062132,           0.0062132,           0.0062132
                 155,            0.020924,            0.012459,          0.00061216,             0.91284,                0.84,             0.87496,             0.55327,            0.022984,           0.0056002,          0.00059671,           0.0061885,           0.0061885,           0.0061885
                 156,            0.014488,            0.011686,          0.00040587,             0.91692,                0.82,             0.87178,             0.55757,            0.024085,           0.0055499,          0.00065608,           0.0061637,           0.0061637,           0.0061637
                 157,            0.018309,            0.012313,          0.00043555,             0.92545,                0.82,             0.85983,             0.50521,            0.023567,           0.0055647,          0.00080314,            0.006139,            0.006139,            0.006139
                 158,            0.023041,            0.013747,          0.00046241,              0.8886,             0.79771,             0.81108,             0.47919,            0.025421,           0.0062236,          0.00076542,           0.0061142,           0.0061142,           0.0061142
                 159,            0.025217,            0.011964,          0.00054724,             0.86739,             0.78502,             0.81187,             0.50184,            0.023796,           0.0061539,          0.00062823,           0.0060895,           0.0060895,           0.0060895
                 160,            0.017634,            0.010812,          0.00040942,             0.78547,                0.78,             0.79655,             0.47323,            0.025142,           0.0061833,          0.00053706,           0.0060647,           0.0060647,           0.0060647
                 161,            0.021986,            0.011219,          0.00037622,             0.89481,                0.76,             0.82337,             0.52412,            0.023606,           0.0062425,          0.00055203,             0.00604,             0.00604,             0.00604
                 162,            0.018963,            0.010935,          0.00036633,             0.90673,             0.77778,             0.83769,             0.53243,            0.025693,           0.0060009,          0.00074739,           0.0060152,           0.0060152,           0.0060152
                 163,            0.021784,            0.012899,          0.00039151,             0.87387,             0.83151,             0.84061,             0.56551,             0.02363,           0.0058202,          0.00073657,           0.0059905,           0.0059905,           0.0059905
                 164,             0.01635,            0.012028,          0.00039021,             0.84223,             0.85423,             0.84907,             0.52829,            0.023187,           0.0059555,          0.00067534,           0.0059658,           0.0059658,           0.0059658
                 165,            0.023598,            0.010665,          0.00038223,             0.87423,                0.84,             0.85601,             0.56241,            0.023897,           0.0059774,          0.00056515,            0.005941,            0.005941,            0.005941
                 166,            0.021351,             0.01403,          0.00045525,             0.93327,             0.83919,              0.8713,             0.57457,             0.02322,            0.005587,          0.00051622,           0.0059163,           0.0059163,           0.0059163
                 167,            0.021658,              0.0169,          0.00047101,             0.92988,                0.84,             0.88123,             0.61658,            0.022137,           0.0053468,          0.00050066,           0.0058915,           0.0058915,           0.0058915
                 168,            0.017432,             0.01106,          0.00038036,             0.92774,                0.84,              0.8846,             0.59276,            0.023511,           0.0053296,          0.00050416,           0.0058668,           0.0058668,           0.0058668
                 169,            0.022186,             0.01128,          0.00046561,              0.9097,                0.84,             0.89122,             0.56887,            0.024306,           0.0054579,          0.00050383,            0.005842,            0.005842,            0.005842
                 170,            0.019208,            0.011084,          0.00042589,             0.91249,             0.83428,              0.8919,             0.58836,            0.023689,           0.0056164,          0.00048344,           0.0058173,           0.0058173,           0.0058173
                 171,             0.01366,            0.012536,          0.00040771,              0.8692,                0.84,             0.89066,             0.57981,             0.02243,           0.0057121,          0.00045877,           0.0057925,           0.0057925,           0.0057925
                 172,            0.021944,            0.011168,           0.0004987,             0.87321,                0.84,             0.88747,             0.59201,            0.024711,           0.0056815,          0.00046363,           0.0057678,           0.0057678,           0.0057678
                 173,            0.026883,            0.012004,          0.00047648,             0.86926,                0.86,             0.88797,             0.58342,            0.022304,           0.0056269,          0.00044975,            0.005743,            0.005743,            0.005743
                 174,            0.017881,            0.010668,          0.00046777,             0.91177,             0.82677,             0.87329,             0.58276,            0.022363,            0.005624,           0.0004477,           0.0057183,           0.0057183,           0.0057183
                 175,            0.017628,            0.010562,          0.00044403,             0.92529,                0.82,             0.87957,              0.5938,            0.021067,           0.0057141,          0.00044031,           0.0056935,           0.0056935,           0.0056935
                 176,            0.020238,            0.010634,          0.00048272,             0.90318,                 0.8,             0.84312,             0.57179,            0.020962,           0.0058472,          0.00043373,           0.0056688,           0.0056688,           0.0056688
                 177,            0.022054,            0.013095,          0.00043514,             0.92446,                0.82,             0.86868,             0.55144,            0.021348,           0.0057774,           0.0004324,            0.005644,            0.005644,            0.005644
                 178,             0.01971,            0.010908,           0.0004447,             0.92676,                0.82,             0.85951,             0.57243,            0.020768,           0.0057297,          0.00043027,           0.0056193,           0.0056193,           0.0056193
                 179,            0.020624,             0.01127,          0.00049472,             0.92472,                0.82,             0.87554,              0.5852,            0.019999,           0.0056055,          0.00042748,           0.0055945,           0.0055945,           0.0055945
                 180,             0.01719,           0.0099247,          0.00045216,              0.9339,             0.84784,             0.88394,             0.57004,            0.021103,           0.0055941,          0.00042391,           0.0055698,           0.0055698,           0.0055698
                 181,             0.01929,            0.010592,          0.00047853,             0.93426,             0.85275,             0.88511,             0.57135,            0.020851,           0.0055915,          0.00040841,            0.005545,            0.005545,            0.005545
                 182,            0.018042,           0.0094046,          0.00065438,             0.93322,             0.83849,             0.86798,              0.5676,            0.022569,           0.0057084,          0.00040736,           0.0055202,           0.0055202,           0.0055202
                 183,            0.017219,            0.011301,          0.00041677,             0.91748,                0.84,              0.8666,             0.58531,            0.021343,           0.0056647,          0.00040765,           0.0054955,           0.0054955,           0.0054955
                 184,            0.016508,            0.011154,           0.0003728,             0.91391,             0.84938,             0.86109,             0.57787,            0.022203,           0.0055924,          0.00041022,           0.0054707,           0.0054707,           0.0054707
                 185,            0.021838,            0.011345,          0.00043235,             0.89552,             0.85717,             0.85693,             0.50459,            0.022509,           0.0057994,           0.0004194,            0.005446,            0.005446,            0.005446
                 186,            0.014788,           0.0092711,          0.00036485,             0.97301,                0.82,             0.86713,             0.54174,            0.022331,           0.0058222,          0.00046277,           0.0054212,           0.0054212,           0.0054212
                 187,            0.019923,           0.0088302,          0.00039308,             0.92544,                0.86,             0.87294,             0.58641,            0.020599,           0.0055834,          0.00043509,           0.0053965,           0.0053965,           0.0053965
                 188,            0.016863,           0.0097822,          0.00044256,             0.92782,                0.86,              0.8654,             0.56109,            0.020738,           0.0055957,          0.00042241,           0.0053717,           0.0053717,           0.0053717
                 189,            0.015029,            0.011667,          0.00029984,             0.93455,             0.85682,             0.85841,             0.53855,            0.021421,           0.0056214,          0.00040371,            0.005347,            0.005347,            0.005347
                 190,            0.017362,            0.010415,          0.00027987,             0.92742,                0.84,             0.85433,             0.59869,            0.019979,           0.0055909,          0.00038393,           0.0053223,           0.0053223,           0.0053223
                 191,            0.015905,            0.010717,          0.00031147,             0.90373,                0.84,             0.85173,             0.57049,            0.019579,           0.0057506,          0.00037427,           0.0052975,           0.0052975,           0.0052975
                 192,             0.01719,            0.010302,          0.00034714,             0.89891,                0.82,             0.84462,             0.57014,            0.021016,           0.0057942,          0.00038371,           0.0052727,           0.0052727,           0.0052727
                 193,            0.018156,            0.011256,           0.0003573,             0.91002,             0.80916,             0.84433,             0.55303,            0.020623,           0.0056502,          0.00038707,            0.005248,            0.005248,            0.005248
                 194,            0.015373,           0.0097821,          0.00033406,              0.9108,             0.81688,             0.83617,             0.53975,            0.022217,           0.0057135,          0.00038381,           0.0052233,           0.0052233,           0.0052233
                 195,            0.016271,            0.010915,          0.00036538,             0.91475,                 0.8,             0.82341,             0.52603,            0.021332,           0.0059316,          0.00038378,           0.0051985,           0.0051985,           0.0051985
                 196,            0.014785,            0.011181,          0.00036293,             0.87876,                 0.8,             0.82173,             0.54496,            0.020798,           0.0058234,          0.00037844,           0.0051737,           0.0051737,           0.0051737
                 197,            0.022207,           0.0098027,          0.00041058,             0.87295,             0.82456,             0.85003,             0.54619,              0.0208,           0.0055154,          0.00038278,            0.005149,            0.005149,            0.005149
                 198,            0.016448,            0.010763,          0.00036044,             0.88599,                0.84,             0.85337,             0.56475,            0.020697,           0.0055091,          0.00038686,           0.0051243,           0.0051243,           0.0051243
                 199,            0.015703,            0.010236,           0.0003562,             0.82449,                0.84,             0.83138,             0.55577,            0.020316,           0.0056338,          0.00040932,           0.0050995,           0.0050995,           0.0050995
                 200,            0.018394,            0.010161,          0.00039749,             0.87486,             0.83897,             0.83403,             0.56099,            0.020376,           0.0057277,          0.00041988,           0.0050747,           0.0050747,           0.0050747
                 201,              0.0174,            0.010274,          0.00032746,             0.90635,             0.77433,             0.84002,             0.54882,            0.020211,           0.0059155,          0.00041983,             0.00505,             0.00505,             0.00505
                 202,             0.01535,           0.0096778,          0.00030495,             0.93602,                0.74,             0.82914,             0.51743,            0.021828,           0.0061635,          0.00043311,           0.0050253,           0.0050253,           0.0050253
                 203,            0.019799,            0.012758,          0.00037933,             0.90675,             0.77792,             0.85143,             0.55294,            0.021067,           0.0062505,          0.00044243,           0.0050005,           0.0050005,           0.0050005
                 204,             0.02651,            0.011748,          0.00058102,             0.90666,             0.77712,             0.85117,             0.57145,            0.021286,           0.0062183,          0.00042253,           0.0049758,           0.0049758,           0.0049758
                 205,            0.020204,              0.0125,          0.00043688,             0.92718,             0.76398,              0.8502,             0.53284,            0.022336,           0.0062983,           0.0004221,            0.004951,            0.004951,            0.004951
                 206,            0.015918,            0.010374,          0.00036245,             0.90199,                0.76,             0.82596,             0.54124,             0.02206,            0.006245,          0.00041022,           0.0049263,           0.0049263,           0.0049263
                 207,            0.015523,           0.0099484,          0.00037594,             0.90628,             0.77373,             0.83045,             0.55748,            0.021482,           0.0061949,          0.00039937,           0.0049015,           0.0049015,           0.0049015
                 208,            0.022291,           0.0096027,          0.00046843,             0.90349,                 0.8,              0.8244,             0.54214,            0.021768,            0.006079,          0.00038979,           0.0048768,           0.0048768,           0.0048768
                 209,            0.020662,            0.010059,          0.00046563,             0.92689,                 0.8,             0.84878,             0.54058,            0.021815,           0.0061723,          0.00040178,            0.004852,            0.004852,            0.004852
                 210,            0.019278,            0.012115,          0.00043836,             0.91061,             0.81503,             0.85475,             0.57219,            0.022249,           0.0060644,          0.00039995,           0.0048272,           0.0048272,           0.0048272
                 211,            0.019974,            0.010359,          0.00042083,             0.89987,                 0.8,             0.86777,             0.56876,            0.022269,           0.0059589,          0.00037568,           0.0048025,           0.0048025,           0.0048025
                 212,            0.020186,            0.012942,          0.00039688,             0.91289,             0.83843,             0.87005,             0.55548,            0.022546,            0.005803,          0.00035934,           0.0047778,           0.0047778,           0.0047778
                 213,            0.018388,            0.010944,          0.00036466,              0.9118,             0.82713,             0.87218,             0.58433,            0.021461,           0.0059421,          0.00034719,            0.004753,            0.004753,            0.004753
                 214,            0.016349,           0.0089411,          0.00031912,             0.85511,                 0.8,             0.83221,             0.47999,            0.021978,           0.0064169,          0.00034022,           0.0047283,           0.0047283,           0.0047283
                 215,            0.019429,            0.010182,          0.00038149,             0.83802,                0.84,              0.8555,             0.52609,            0.020335,           0.0067069,          0.00033505,           0.0047035,           0.0047035,           0.0047035
                 216,             0.01589,            0.011051,          0.00035947,             0.82147,             0.82835,             0.84499,             0.52651,             0.02073,           0.0067762,          0.00033998,           0.0046788,           0.0046788,           0.0046788
                 217,            0.016229,           0.0094743,          0.00030323,             0.82947,                0.82,             0.84295,             0.53239,            0.020843,           0.0066504,          0.00033464,            0.004654,            0.004654,            0.004654
                 218,             0.01802,           0.0089279,          0.00033917,             0.81698,                0.74,             0.79308,              0.4855,            0.021561,           0.0067157,          0.00034041,           0.0046293,           0.0046293,           0.0046293
                 219,            0.016204,            0.010499,          0.00033259,             0.88045,                0.74,             0.81813,             0.50964,            0.020807,           0.0067286,          0.00033853,           0.0046045,           0.0046045,           0.0046045
                 220,            0.014113,            0.010478,          0.00033798,             0.83911,                0.76,             0.82805,              0.5007,            0.020568,           0.0065518,          0.00033381,           0.0045798,           0.0045798,           0.0045798
                 221,            0.021144,           0.0093304,           0.0003387,              0.8792,                0.78,             0.83983,             0.52667,            0.021096,           0.0064996,          0.00034425,            0.004555,            0.004555,            0.004555
                 222,            0.011469,             0.00862,          0.00025153,             0.84822,                0.82,             0.84151,             0.49946,            0.020684,           0.0063556,          0.00035374,           0.0045303,           0.0045303,           0.0045303
                 223,            0.021315,           0.0090418,          0.00036873,              0.8551,             0.82629,             0.85353,             0.55885,            0.020461,           0.0060783,           0.0003426,           0.0045055,           0.0045055,           0.0045055
                 224,            0.015362,            0.010416,          0.00031607,              0.9091,             0.80006,             0.85404,              0.5542,            0.020603,           0.0059987,          0.00034089,           0.0044808,           0.0044808,           0.0044808
                 225,            0.017757,            0.011372,          0.00036125,             0.91149,             0.82396,             0.85932,             0.57103,            0.020231,           0.0059299,          0.00033982,            0.004456,            0.004456,            0.004456
                 226,            0.016183,            0.011498,          0.00032134,             0.91111,                0.84,              0.8324,             0.55295,            0.020716,           0.0061353,          0.00034832,           0.0044313,           0.0044313,           0.0044313
                 227,            0.019303,            0.010892,          0.00039636,             0.90815,                0.84,             0.83939,             0.53074,            0.020269,           0.0063683,          0.00035748,           0.0044065,           0.0044065,           0.0044065
                 228,            0.013458,           0.0095756,          0.00032521,             0.93091,                0.84,             0.85102,             0.54966,            0.020536,            0.006308,           0.0003654,           0.0043818,           0.0043818,           0.0043818
                 229,            0.015278,            0.010631,           0.0003014,             0.93454,             0.85659,             0.86227,             0.55153,            0.019343,           0.0063345,          0.00036952,            0.004357,            0.004357,            0.004357
                 230,            0.013987,            0.011339,          0.00028871,             0.91375,             0.84761,             0.84815,             0.53954,            0.019937,            0.006464,          0.00038912,           0.0043323,           0.0043323,           0.0043323
                 231,            0.019935,           0.0088483,          0.00036471,             0.94651,                 0.8,             0.84916,             0.53807,            0.020404,           0.0063541,          0.00042722,           0.0043075,           0.0043075,           0.0043075
                 232,            0.015764,            0.010262,          0.00027972,             0.92541,                0.82,              0.8488,             0.52399,            0.020695,            0.006237,          0.00046189,           0.0042828,           0.0042828,           0.0042828
                 233,            0.021322,           0.0098719,           0.0004918,             0.92848,                0.82,             0.85341,             0.53632,            0.021403,            0.006129,           0.0004389,            0.004258,            0.004258,            0.004258
                 234,            0.015754,           0.0099838,          0.00033102,             0.93298,             0.83532,             0.87381,             0.57094,            0.021056,           0.0061294,          0.00039737,           0.0042333,           0.0042333,           0.0042333
                 235,            0.013097,           0.0084335,           0.0002509,              0.9504,                0.82,             0.86972,             0.56771,            0.020722,           0.0061076,          0.00038716,           0.0042085,           0.0042085,           0.0042085
                 236,             0.02394,            0.010586,          0.00029971,             0.94882,                0.82,             0.87495,             0.57092,            0.020414,           0.0060619,          0.00038931,           0.0041837,           0.0041837,           0.0041837
                 237,             0.01135,           0.0099493,          0.00026234,             0.95344,             0.81909,             0.87864,             0.59054,            0.020791,           0.0060122,          0.00040145,            0.004159,            0.004159,            0.004159
                 238,             0.01217,              0.0095,           0.0002518,             0.89406,             0.84396,             0.87395,              0.5649,            0.020711,           0.0059223,          0.00040157,           0.0041342,           0.0041342,           0.0041342
                 239,            0.024159,            0.012085,          0.00035557,             0.95211,             0.79541,             0.86264,             0.55678,            0.019925,            0.005826,          0.00037191,           0.0041095,           0.0041095,           0.0041095
                 240,            0.017868,            0.012404,          0.00029193,               0.952,             0.79348,             0.85865,             0.54188,            0.019706,           0.0058285,          0.00036339,           0.0040847,           0.0040847,           0.0040847
                 241,            0.019434,            0.012724,          0.00027973,             0.95211,             0.79533,             0.86435,             0.56935,            0.019393,           0.0058117,          0.00036469,             0.00406,             0.00406,             0.00406
                 242,            0.015368,            0.010887,           0.0002712,              0.9098,                 0.8,             0.85506,             0.54064,            0.019548,           0.0059126,          0.00037858,           0.0040352,           0.0040352,           0.0040352
                 243,            0.014706,           0.0095207,          0.00027344,             0.87432,             0.83489,             0.85267,             0.55153,            0.019348,             0.00599,          0.00043517,           0.0040105,           0.0040105,           0.0040105
                 244,            0.014965,              0.0107,          0.00029031,              0.8749,             0.83925,             0.85194,             0.53464,            0.020029,            0.006027,          0.00043172,           0.0039857,           0.0039857,           0.0039857
                 245,            0.017881,             0.01047,          0.00032224,             0.89269,                0.86,             0.86408,             0.53461,            0.019459,           0.0061508,          0.00042269,            0.003961,            0.003961,            0.003961
                 246,            0.017384,           0.0086233,          0.00028075,             0.87199,             0.81744,             0.82614,             0.51498,            0.020869,           0.0062179,          0.00039825,           0.0039362,           0.0039362,           0.0039362
                 247,            0.015671,           0.0099915,          0.00032385,             0.94319,                 0.8,             0.86022,             0.55115,            0.019904,           0.0060546,           0.0003809,           0.0039115,           0.0039115,           0.0039115
                 248,            0.016777,           0.0087009,          0.00031463,             0.93165,             0.81787,              0.8573,             0.55698,            0.019492,           0.0060077,          0.00036743,           0.0038867,           0.0038867,           0.0038867
                 249,             0.01638,            0.010112,          0.00029652,             0.86065,                 0.8,             0.82248,             0.50394,            0.020733,           0.0060614,          0.00036612,            0.003862,            0.003862,            0.003862
                 250,            0.018032,             0.01015,           0.0002997,              0.8628,                 0.8,             0.81707,             0.51513,            0.019999,           0.0061505,          0.00037777,           0.0038372,           0.0038372,           0.0038372
                 251,            0.015793,           0.0094489,          0.00027902,             0.88105,                 0.8,             0.83577,             0.55472,            0.019924,           0.0060235,          0.00039595,           0.0038125,           0.0038125,           0.0038125
                 252,            0.016452,           0.0098726,          0.00029237,              0.8701,             0.80384,              0.8292,             0.55354,            0.020073,           0.0060493,          0.00038579,           0.0037878,           0.0037878,           0.0037878
                 253,            0.012462,           0.0090972,          0.00024811,             0.86078,                0.82,             0.83249,             0.53482,             0.02011,           0.0060066,          0.00038043,            0.003763,            0.003763,            0.003763
                 254,            0.020624,           0.0098794,          0.00030251,             0.93282,             0.83328,             0.85408,             0.55738,            0.019833,           0.0059724,            0.000366,           0.0037383,           0.0037383,           0.0037383
                 255,           0.0099459,           0.0082851,          0.00023997,             0.90544,                0.84,             0.85528,             0.56654,            0.019999,           0.0059191,          0.00034727,           0.0037135,           0.0037135,           0.0037135
                 256,           0.0087738,           0.0081599,          0.00021281,             0.91674,                0.84,             0.86516,             0.55597,            0.020165,           0.0059042,          0.00034015,           0.0036888,           0.0036888,           0.0036888
                 257,            0.020503,             0.01033,           0.0002603,             0.88711,                0.84,             0.85778,             0.57421,              0.0196,           0.0059707,          0.00032473,            0.003664,            0.003664,            0.003664
                 258,            0.014309,           0.0085254,          0.00022981,             0.88461,                0.84,             0.86174,             0.56447,            0.019494,           0.0061491,          0.00031841,           0.0036393,           0.0036393,           0.0036393
                 259,            0.018233,           0.0096255,          0.00026676,             0.87513,             0.84099,             0.86067,             0.57619,            0.019005,           0.0062538,          0.00031046,           0.0036145,           0.0036145,           0.0036145
                 260,            0.015425,           0.0099183,          0.00041581,             0.87746,             0.85931,             0.86036,             0.57678,            0.018803,           0.0061388,          0.00030324,           0.0035898,           0.0035898,           0.0035898
                 261,            0.015565,           0.0097769,          0.00022851,             0.88987,                0.82,              0.8473,             0.53919,            0.018964,           0.0062064,          0.00030162,            0.003565,            0.003565,            0.003565
                 262,            0.018619,            0.010809,          0.00028884,             0.91074,             0.81631,             0.85092,              0.5584,            0.018829,           0.0063529,          0.00030947,           0.0035403,           0.0035403,           0.0035403
                 263,            0.014917,           0.0089073,          0.00024031,             0.91105,             0.81938,             0.85425,             0.55631,            0.019262,           0.0064966,           0.0003143,           0.0035155,           0.0035155,           0.0035155
                 264,            0.012419,            0.008495,          0.00022182,             0.90246,                0.82,             0.85301,             0.55074,            0.019605,           0.0065532,          0.00031476,           0.0034908,           0.0034908,           0.0034908
                 265,            0.022661,           0.0094538,          0.00050668,             0.87161,             0.81472,             0.83549,             0.53748,            0.020073,           0.0067116,          0.00031873,            0.003466,            0.003466,            0.003466
                 266,            0.010831,           0.0087445,           0.0002453,             0.87121,             0.81188,             0.84305,             0.53282,            0.019987,           0.0067135,          0.00031754,           0.0034413,           0.0034413,           0.0034413
                 267,            0.021595,           0.0085003,          0.00029616,             0.95087,             0.77428,             0.84867,             0.54329,            0.019201,           0.0066751,          0.00030925,           0.0034165,           0.0034165,           0.0034165
