               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.051781,            0.023151,           0.0039324,             0.35864,                0.48,             0.39191,             0.15578,            0.074245,           0.0089884,             0.01337,            0.050146,           0.0051461,           0.0051461
                  14,            0.045315,            0.023515,           0.0031811,             0.25717,                0.44,             0.19054,            0.066719,            0.086116,           0.0080681,            0.018062,            0.046491,           0.0054911,           0.0054911
                  15,            0.057165,            0.021984,           0.0023491,             0.42562,                0.52,             0.36528,             0.16596,            0.087459,           0.0079923,            0.022137,            0.042832,           0.0058322,           0.0058322
                  16,            0.054625,            0.020215,           0.0019712,             0.48458,                0.44,             0.41654,             0.19625,             0.09328,           0.0069425,            0.021756,            0.039169,           0.0061694,           0.0061694
                  17,            0.041812,            0.017641,           0.0019661,             0.78964,                0.54,             0.59285,             0.29808,             0.09115,           0.0073509,            0.018066,            0.035503,           0.0065025,           0.0065025
                  18,             0.04212,            0.021841,           0.0019909,             0.58635,                0.42,             0.47544,             0.27674,            0.086316,           0.0073531,            0.014894,            0.031832,           0.0068318,           0.0068318
                  19,            0.049007,            0.018253,           0.0019843,             0.70945,                0.58,             0.61206,             0.30162,            0.081249,           0.0075519,            0.011938,            0.028157,            0.007157,            0.007157
                  20,            0.052165,            0.018228,           0.0017257,             0.38759,                0.56,             0.46622,             0.26393,            0.080399,           0.0076292,            0.011917,            0.024478,           0.0074783,           0.0074783
                  21,            0.044061,            0.015019,           0.0015823,             0.56523,                0.52,              0.5505,             0.27656,            0.080644,            0.007293,           0.0095779,            0.020796,           0.0077956,           0.0077956
                  22,            0.055344,            0.018444,           0.0019181,             0.35445,             0.49423,             0.34245,             0.13121,            0.051596,           0.0069752,              0.0041,            0.017109,            0.008109,            0.008109
                  23,            0.042565,            0.016691,           0.0019635,             0.52854,             0.53814,             0.49604,             0.26179,            0.053847,           0.0066025,           0.0030865,            0.013418,           0.0084184,           0.0084184
                  24,             0.05069,            0.025471,           0.0024622,             0.61471,              0.5425,             0.52179,             0.27183,            0.044678,           0.0073533,           0.0020454,           0.0097239,           0.0087239,           0.0087239
                  25,             0.03938,            0.018483,           0.0017164,             0.81057,                0.54,             0.67001,             0.31262,            0.048837,           0.0077989,           0.0015868,           0.0087625,           0.0087625,           0.0087625
                  26,            0.049395,            0.017248,           0.0022699,             0.40213,                0.56,             0.44069,             0.23859,             0.05054,           0.0078909,           0.0015098,           0.0087625,           0.0087625,           0.0087625
                  27,            0.045111,             0.01998,           0.0022413,             0.76434,              0.5839,             0.66082,             0.33324,            0.050399,           0.0074627,           0.0019852,            0.008713,            0.008713,            0.008713
                  28,            0.057896,            0.033968,           0.0027904,             0.75888,             0.62958,             0.64797,             0.30391,            0.050635,           0.0076139,           0.0028938,           0.0086635,           0.0086635,           0.0086635
                  29,            0.032359,            0.017782,           0.0011935,             0.73785,                 0.7,             0.68244,              0.3329,             0.04949,           0.0076675,           0.0049042,            0.008614,            0.008614,            0.008614
                  30,            0.041553,             0.01769,           0.0012992,             0.41643,                0.68,             0.40692,             0.20963,            0.052221,           0.0066357,           0.0049812,           0.0085645,           0.0085645,           0.0085645
                  31,            0.045244,            0.019272,           0.0016423,             0.75105,                0.74,             0.67802,             0.37216,            0.045336,           0.0068989,           0.0040741,            0.008515,            0.008515,            0.008515
                  32,             0.04185,            0.016164,             0.00128,             0.49623,                0.62,             0.53169,             0.30008,            0.051177,           0.0071342,           0.0031845,           0.0084655,           0.0084655,           0.0084655
                  33,            0.048686,            0.019546,           0.0028691,             0.73747,                0.74,             0.68557,              0.3582,            0.050976,           0.0068011,           0.0017303,            0.008416,            0.008416,            0.008416
                  34,            0.052558,            0.020323,           0.0014918,             0.73263,                0.76,             0.75091,             0.35202,               0.053,           0.0076463,           0.0019619,           0.0083665,           0.0083665,           0.0083665
                  35,            0.041125,             0.01761,           0.0015931,             0.85459,                0.66,             0.71168,             0.35193,             0.04976,           0.0080833,           0.0025927,            0.008317,            0.008317,            0.008317
                  36,            0.046526,            0.018579,           0.0014333,             0.82459,             0.65817,             0.71232,             0.38291,            0.053818,           0.0083299,           0.0028423,           0.0082675,           0.0082675,           0.0082675
                  37,            0.031927,             0.01495,           0.0010129,             0.72962,                0.64,             0.72632,             0.35889,            0.047963,           0.0070565,           0.0020852,            0.008218,            0.008218,            0.008218
                  38,            0.044663,             0.01842,           0.0013789,             0.75225,              0.6681,             0.68273,             0.38527,            0.044885,           0.0073035,           0.0017088,           0.0081685,           0.0081685,           0.0081685
                  39,            0.042967,            0.017623,           0.0012398,             0.50102,             0.64265,             0.55129,             0.26224,            0.043219,            0.008682,           0.0018802,            0.008119,            0.008119,            0.008119
                  40,            0.038706,            0.017619,           0.0010288,             0.63113,             0.68446,              0.5813,             0.30457,            0.049652,            0.007956,           0.0017651,           0.0080695,           0.0080695,           0.0080695
                  41,            0.053909,            0.026816,           0.0017337,             0.86653,                0.68,              0.7391,             0.35868,             0.04427,           0.0076199,           0.0018478,             0.00802,             0.00802,             0.00802
                  42,            0.043407,            0.019046,           0.0010138,             0.49905,                0.72,             0.49314,             0.21504,            0.046908,           0.0074928,           0.0016382,           0.0079705,           0.0079705,           0.0079705
                  43,            0.046899,            0.024609,           0.0014269,             0.84451,                 0.7,             0.72902,             0.35168,            0.047311,           0.0074172,           0.0015639,            0.007921,            0.007921,            0.007921
                  44,            0.037307,             0.01662,           0.0010641,             0.85266,                0.74,             0.76502,             0.39605,            0.044133,           0.0075955,           0.0014867,           0.0078715,           0.0078715,           0.0078715
                  45,            0.043372,            0.017541,           0.0010163,             0.89694,                0.68,              0.7866,             0.45962,            0.046402,           0.0066445,           0.0012393,            0.007822,            0.007822,            0.007822
                  46,            0.035673,            0.019615,           0.0010296,             0.89011,             0.81011,             0.83536,              0.4458,            0.041829,           0.0068948,           0.0013906,           0.0077725,           0.0077725,           0.0077725
                  47,            0.035904,            0.016105,           0.0010243,             0.88295,                 0.8,             0.83481,             0.49396,            0.036633,           0.0073903,            0.002393,            0.007723,            0.007723,            0.007723
                  48,            0.038415,            0.015204,          0.00094931,             0.84875,                0.68,             0.75356,             0.42349,            0.042142,           0.0071888,            0.002951,           0.0076735,           0.0076735,           0.0076735
                  49,            0.031561,            0.017463,          0.00088793,             0.87699,             0.71308,             0.81503,             0.42181,            0.038883,           0.0073061,           0.0040257,            0.007624,            0.007624,            0.007624
                  50,            0.035855,             0.01954,           0.0010963,             0.89465,             0.67937,             0.76904,             0.42248,            0.039777,           0.0072958,           0.0054356,           0.0075745,           0.0075745,           0.0075745
                  51,            0.026373,             0.01796,          0.00090985,             0.84205,             0.74645,             0.78174,             0.41184,            0.041261,           0.0071096,           0.0036209,            0.007525,            0.007525,            0.007525
                  52,            0.029382,             0.01757,          0.00070449,             0.82221,                0.74,             0.76148,             0.42674,            0.039442,           0.0073855,           0.0032784,           0.0074755,           0.0074755,           0.0074755
                  53,            0.027485,            0.016031,          0.00062498,             0.84605,                 0.7,             0.74375,             0.42153,            0.039251,           0.0074069,           0.0026859,            0.007426,            0.007426,            0.007426
                  54,            0.027925,            0.014179,          0.00064061,             0.84925,             0.67612,              0.7281,             0.39363,            0.040533,           0.0078886,           0.0022057,           0.0073765,           0.0073765,           0.0073765
                  55,             0.02714,            0.014118,          0.00064193,             0.83278,                 0.7,             0.75184,             0.42246,            0.037681,           0.0086458,           0.0021065,            0.007327,            0.007327,            0.007327
                  56,            0.029527,            0.016928,          0.00067691,             0.78139,             0.71494,             0.75559,             0.39257,            0.037739,            0.008589,           0.0025799,           0.0072775,           0.0072775,           0.0072775
                  57,            0.034465,            0.018002,          0.00099732,             0.92737,                0.76,             0.82788,             0.36744,            0.038166,           0.0077369,           0.0018955,            0.007228,            0.007228,            0.007228
                  58,            0.036135,            0.016903,           0.0009875,             0.95047,                0.82,             0.84532,             0.46921,            0.037305,           0.0073118,           0.0019039,           0.0071785,           0.0071785,           0.0071785
                  59,            0.032868,            0.013957,          0.00082352,             0.94253,                0.82,             0.84754,              0.4734,            0.035604,           0.0071647,           0.0015577,            0.007129,            0.007129,            0.007129
                  60,            0.029789,            0.014261,          0.00075718,             0.86722,             0.78379,             0.80621,             0.34883,            0.038196,           0.0073934,           0.0015903,           0.0070795,           0.0070795,           0.0070795
                  61,            0.028373,            0.012981,              0.0008,             0.85601,             0.71353,             0.77314,              0.4433,            0.038073,           0.0075133,           0.0013138,             0.00703,             0.00703,             0.00703
                  62,            0.030744,            0.014858,          0.00068863,             0.80517,             0.82663,             0.81409,             0.47373,            0.035287,           0.0071521,           0.0010638,           0.0069805,           0.0069805,           0.0069805
                  63,            0.031383,            0.014735,          0.00065172,             0.79497,                0.78,             0.76454,             0.46163,            0.033707,           0.0070412,          0.00089741,            0.006931,            0.006931,            0.006931
                  64,            0.030925,            0.012604,          0.00097704,             0.73515,                 0.8,             0.68141,             0.37104,            0.038256,           0.0072155,          0.00091867,           0.0068815,           0.0068815,           0.0068815
                  65,            0.024318,            0.012587,          0.00057983,             0.68181,                0.76,             0.63937,             0.34552,            0.041791,           0.0079112,          0.00090837,            0.006832,            0.006832,            0.006832
                  66,            0.035001,            0.015412,          0.00073249,             0.79501,              0.7757,             0.72363,             0.41708,            0.035152,           0.0076454,          0.00093412,           0.0067825,           0.0067825,           0.0067825
                  67,            0.024189,             0.01722,          0.00074873,             0.85647,             0.83546,             0.83541,             0.52325,            0.034403,            0.006788,          0.00093594,            0.006733,            0.006733,            0.006733
                  68,            0.030488,            0.015029,          0.00065896,              0.8039,                0.84,             0.79991,             0.32765,            0.037325,           0.0062816,          0.00098972,           0.0066835,           0.0066835,           0.0066835
                  69,            0.024453,            0.014089,          0.00067614,             0.89804,                0.82,             0.82182,             0.47704,            0.033918,           0.0066383,          0.00096035,            0.006634,            0.006634,            0.006634
                  70,            0.025695,            0.013302,          0.00078357,             0.89934,                 0.8,             0.78975,             0.44201,            0.035186,           0.0066741,           0.0009407,           0.0065845,           0.0065845,           0.0065845
                  71,            0.024559,            0.014282,          0.00085689,             0.90039,                 0.8,             0.78587,             0.46922,            0.035813,           0.0065947,           0.0010139,            0.006535,            0.006535,            0.006535
                  72,            0.025907,            0.013333,          0.00060845,             0.86825,             0.79091,             0.79202,             0.49138,            0.035326,           0.0068445,          0.00097599,           0.0064855,           0.0064855,           0.0064855
                  73,            0.029493,            0.013966,          0.00074202,             0.92588,                 0.8,             0.82443,             0.51488,            0.034717,            0.006671,          0.00097466,            0.006436,            0.006436,            0.006436
                  74,             0.02537,            0.012606,          0.00060679,             0.95332,              0.8169,             0.84512,             0.52186,            0.034983,           0.0067618,          0.00090709,           0.0063865,           0.0063865,           0.0063865
                  75,            0.028815,            0.013756,          0.00074162,             0.92225,                0.82,             0.84401,             0.52146,            0.033135,           0.0068474,          0.00084815,            0.006337,            0.006337,            0.006337
                  76,             0.02975,            0.012212,          0.00090139,              0.9272,                0.84,             0.85887,             0.50647,            0.034283,           0.0068154,          0.00078683,           0.0062875,           0.0062875,           0.0062875
                  77,            0.023917,            0.013016,          0.00077445,              0.9265,             0.75636,             0.82575,             0.49263,            0.035225,           0.0067365,          0.00078702,            0.006238,            0.006238,            0.006238
                  78,             0.03137,            0.015908,          0.00070419,             0.94213,                0.84,             0.89093,             0.53232,            0.034031,           0.0067921,          0.00073824,           0.0061885,           0.0061885,           0.0061885
                  79,             0.03177,            0.030416,          0.00069661,             0.95018,             0.76289,             0.83848,             0.49994,            0.036276,           0.0066578,          0.00077739,            0.006139,            0.006139,            0.006139
                  80,            0.028165,            0.013298,          0.00060663,             0.79883,                0.76,             0.81752,             0.49546,            0.035093,           0.0070529,          0.00076056,           0.0060895,           0.0060895,           0.0060895
                  81,            0.024995,            0.011727,            0.000632,             0.93234,                0.76,             0.86608,             0.53267,            0.037075,           0.0065365,          0.00077248,             0.00604,             0.00604,             0.00604
                  82,            0.028124,            0.015189,          0.00054321,             0.85941,                0.78,             0.86852,              0.5082,            0.034809,            0.006803,          0.00075469,           0.0059905,           0.0059905,           0.0059905
                  83,            0.029252,             0.01265,          0.00082679,             0.87939,                0.84,             0.87315,             0.53785,            0.035042,           0.0067401,           0.0007637,            0.005941,            0.005941,            0.005941
                  84,            0.032209,            0.013726,           0.0007703,             0.80061,                 0.8,             0.84782,              0.5185,            0.031891,           0.0067894,          0.00074639,           0.0058915,           0.0058915,           0.0058915
                  85,            0.029916,            0.012603,          0.00054967,             0.80521,                 0.8,             0.82505,             0.50099,            0.035393,           0.0071805,          0.00074658,            0.005842,            0.005842,            0.005842
                  86,            0.029458,            0.013985,          0.00057333,             0.84581,                0.74,             0.80737,             0.50949,            0.036172,           0.0070176,          0.00076952,           0.0057925,           0.0057925,           0.0057925
                  87,            0.033643,            0.014356,          0.00059188,             0.94968,             0.75507,              0.8274,             0.48388,            0.033187,            0.006871,          0.00080471,            0.005743,            0.005743,            0.005743
                  88,            0.027911,            0.012303,          0.00047723,             0.97051,                0.82,             0.85495,             0.50507,            0.033839,           0.0064924,          0.00087624,           0.0056935,           0.0056935,           0.0056935
                  89,            0.017848,            0.012362,          0.00045455,             0.95092,             0.77512,             0.86919,             0.49768,            0.035247,           0.0067801,          0.00093613,            0.005644,            0.005644,            0.005644
                  90,            0.021514,            0.013098,          0.00043708,             0.83177,                0.84,             0.86514,             0.50136,            0.033876,           0.0067451,          0.00088139,           0.0055945,           0.0055945,           0.0055945
                  91,            0.024479,            0.012143,          0.00050755,             0.90468,             0.75926,             0.84316,              0.4265,            0.033868,            0.007118,          0.00084028,            0.005545,            0.005545,            0.005545
                  92,            0.034592,            0.013768,          0.00065057,              0.8667,                0.78,             0.81056,             0.44958,            0.040173,           0.0070891,          0.00076237,           0.0054955,           0.0054955,           0.0054955
                  93,            0.025718,            0.016079,          0.00058904,             0.91741,                 0.8,             0.85478,             0.47242,            0.047475,           0.0068204,          0.00076733,            0.005446,            0.005446,            0.005446
                  94,            0.016441,            0.010948,          0.00040701,             0.92968,                 0.8,             0.86305,             0.52377,            0.052297,           0.0067241,          0.00078602,           0.0053965,           0.0053965,           0.0053965
                  95,             0.02341,            0.010152,          0.00045137,             0.89076,             0.81553,             0.84286,             0.48339,             0.04523,            0.007149,          0.00080414,            0.005347,            0.005347,            0.005347
                  96,            0.031284,            0.012319,          0.00065135,             0.93159,                0.86,             0.86515,             0.53224,            0.030688,            0.007133,          0.00080147,           0.0052975,           0.0052975,           0.0052975
                  97,            0.018366,            0.014225,          0.00054281,             0.95307,             0.81245,             0.86841,              0.5549,            0.031942,           0.0069413,           0.0007803,            0.005248,            0.005248,            0.005248
                  98,            0.028226,            0.013941,          0.00053547,             0.91597,              0.8721,             0.87057,             0.54548,            0.032494,           0.0069847,          0.00074339,           0.0051985,           0.0051985,           0.0051985
                  99,            0.022741,            0.012577,          0.00055678,             0.92794,                0.84,             0.84054,             0.52968,            0.034473,           0.0069153,          0.00071783,            0.005149,            0.005149,            0.005149
                 100,            0.026066,            0.010226,          0.00041681,             0.92881,                0.84,             0.84294,             0.53152,            0.033462,            0.006804,          0.00070391,           0.0050995,           0.0050995,           0.0050995
                 101,            0.022227,            0.011711,          0.00049189,              0.9081,                0.82,               0.829,             0.53363,            0.035271,           0.0068624,          0.00070658,             0.00505,             0.00505,             0.00505
                 102,            0.025547,            0.013246,          0.00074432,             0.89032,                0.82,             0.82802,             0.50774,             0.03584,           0.0071127,          0.00069227,           0.0050005,           0.0050005,           0.0050005
                 103,            0.016491,            0.013251,          0.00039955,             0.89513,             0.85369,             0.86148,             0.54958,            0.035362,           0.0067904,          0.00068398,            0.004951,            0.004951,            0.004951
                 104,            0.017042,            0.013029,          0.00038237,             0.86256,             0.87866,             0.87014,             0.53415,            0.038525,             0.00666,          0.00067596,           0.0049015,           0.0049015,           0.0049015
                 105,            0.028114,           0.0092351,          0.00078778,             0.87648,                0.86,              0.8555,             0.55236,            0.035786,           0.0068452,          0.00067959,            0.004852,            0.004852,            0.004852
                 106,            0.027251,            0.013076,          0.00073692,             0.93139,                0.86,             0.85622,             0.53995,             0.03629,           0.0068431,          0.00067244,           0.0048025,           0.0048025,           0.0048025
                 107,            0.024722,            0.013963,          0.00066176,             0.95619,             0.87304,             0.88774,             0.55714,            0.033453,           0.0069628,          0.00067339,            0.004753,            0.004753,            0.004753
                 108,             0.02176,            0.011438,          0.00052772,               0.952,                0.88,             0.90284,             0.51122,            0.035778,           0.0072677,          0.00067072,           0.0047035,           0.0047035,           0.0047035
                 109,            0.021285,            0.015088,           0.0010111,             0.93083,             0.80749,             0.86189,             0.53474,            0.035417,           0.0073798,          0.00067091,            0.004654,            0.004654,            0.004654
                 110,            0.019101,            0.012066,          0.00046565,             0.95483,             0.84568,             0.89471,             0.49704,            0.037426,           0.0074079,          0.00069695,           0.0046045,           0.0046045,           0.0046045
                 111,            0.020504,            0.012739,          0.00046665,             0.95371,                0.88,             0.88588,             0.55286,            0.035827,           0.0070894,           0.0007019,            0.004555,            0.004555,            0.004555
                 112,            0.021481,            0.012042,          0.00048731,             0.93616,                 0.9,             0.88465,             0.53931,            0.035777,             0.00699,          0.00075283,           0.0045055,           0.0045055,           0.0045055
                 113,            0.022887,            0.013717,           0.0005008,             0.91341,             0.84394,             0.88176,             0.57197,            0.036484,           0.0069439,          0.00081263,            0.004456,            0.004456,            0.004456
                 114,            0.029514,            0.027231,          0.00064163,             0.96354,                0.86,             0.88917,             0.55596,            0.036248,           0.0069189,          0.00080519,           0.0044065,           0.0044065,           0.0044065
                 115,            0.029071,            0.010045,          0.00059919,              0.9244,                0.86,             0.88001,             0.57464,            0.038232,            0.006938,          0.00079346,            0.004357,            0.004357,            0.004357
                 116,            0.023814,            0.013556,           0.0005565,             0.90725,                0.86,             0.85965,              0.5789,            0.035947,           0.0070608,          0.00074463,           0.0043075,           0.0043075,           0.0043075
                 117,            0.015428,            0.012367,          0.00038992,             0.91994,                0.86,             0.87516,             0.59631,            0.036754,           0.0071394,           0.0007122,            0.004258,            0.004258,            0.004258
                 118,            0.023334,           0.0099119,          0.00047669,             0.95346,                 0.9,             0.89513,             0.56488,            0.035516,           0.0071907,          0.00067024,           0.0042085,           0.0042085,           0.0042085
                 119,            0.025276,            0.011247,          0.00051128,             0.95715,             0.89364,             0.89245,             0.56306,            0.033632,           0.0071511,          0.00065298,            0.004159,            0.004159,            0.004159
                 120,            0.024299,             0.01199,          0.00048983,             0.94756,                 0.9,             0.90603,             0.58165,             0.03533,           0.0071561,          0.00067673,           0.0041095,           0.0041095,           0.0041095
                 121,            0.027152,            0.013566,           0.0005222,             0.92962,                0.86,             0.88431,             0.58645,            0.036414,           0.0071478,          0.00073442,             0.00406,             0.00406,             0.00406
                 122,            0.021052,            0.011456,          0.00043271,             0.93103,                0.86,             0.86631,             0.57347,            0.036259,           0.0069742,          0.00073442,           0.0040105,           0.0040105,           0.0040105
                 123,            0.017541,            0.011565,            0.000326,             0.94551,                0.84,             0.86655,             0.58193,            0.036285,           0.0069773,          0.00074883,            0.003961,            0.003961,            0.003961
                 124,            0.015689,            0.014086,          0.00062121,             0.91431,             0.85374,             0.86762,             0.56024,            0.036402,           0.0071304,          0.00071344,           0.0039115,           0.0039115,           0.0039115
                 125,            0.025205,            0.013047,             0.00058,             0.95448,              0.8388,             0.88023,              0.5844,            0.035014,           0.0067742,          0.00066204,            0.003862,            0.003862,            0.003862
                 126,            0.017897,            0.010976,          0.00039785,             0.95438,             0.83691,             0.87844,             0.58673,            0.035691,             0.00688,          0.00065851,           0.0038125,           0.0038125,           0.0038125
                 127,            0.030337,            0.014301,           0.0009324,             0.93116,                0.84,             0.87722,             0.56518,            0.035317,           0.0069668,          0.00062723,            0.003763,            0.003763,            0.003763
                 128,             0.03403,            0.010173,           0.0012793,             0.93783,                0.84,             0.87932,             0.58785,            0.035145,           0.0068574,          0.00060935,           0.0037135,           0.0037135,           0.0037135
                 129,             0.02159,            0.010962,           0.0004543,             0.95635,                0.82,             0.90094,             0.56405,            0.035146,           0.0070574,           0.0005857,            0.003664,            0.003664,            0.003664
                 130,            0.018908,            0.012544,          0.00035059,             0.95201,             0.79366,             0.89266,             0.57478,            0.036261,           0.0071349,          0.00056634,           0.0036145,           0.0036145,           0.0036145
                 131,            0.014587,            0.010961,          0.00026462,             0.91396,             0.84992,             0.89636,             0.56202,             0.03617,           0.0073104,          0.00058017,            0.003565,            0.003565,            0.003565
                 132,            0.024673,            0.010486,          0.00040524,             0.95054,                0.84,             0.88537,             0.54328,            0.035895,           0.0074744,          0.00056458,           0.0035155,           0.0035155,           0.0035155
                 133,            0.013215,           0.0087775,           0.0002494,             0.89524,             0.85464,             0.86276,             0.54427,            0.036236,           0.0075116,          0.00053964,            0.003466,            0.003466,            0.003466
                 134,            0.012035,           0.0094415,          0.00022576,              0.9555,             0.85894,             0.87104,             0.54892,            0.035902,           0.0074933,          0.00051134,           0.0034165,           0.0034165,           0.0034165
                 135,            0.017496,             0.01066,          0.00030182,             0.93308,              0.8367,             0.85327,             0.54274,             0.03652,            0.007551,          0.00051038,            0.003367,            0.003367,            0.003367
                 136,            0.023555,            0.011794,          0.00036506,             0.91963,                0.84,             0.85323,               0.578,            0.035765,           0.0072999,          0.00049298,           0.0033175,           0.0033175,           0.0033175
                 137,            0.031505,             0.01194,          0.00045829,             0.92642,                0.84,             0.85967,             0.56825,            0.035562,            0.007293,          0.00046824,            0.003268,            0.003268,            0.003268
                 138,             0.03161,            0.023919,           0.0004539,              0.8956,             0.85785,             0.87789,             0.56403,            0.035324,           0.0070422,          0.00045737,           0.0032185,           0.0032185,           0.0032185
                 139,            0.020014,           0.0096396,          0.00029196,             0.87933,             0.87449,             0.86909,             0.56669,            0.034503,             0.00688,          0.00044392,            0.003169,            0.003169,            0.003169
                 140,            0.019596,            0.010918,          0.00036904,             0.96983,                0.86,             0.90143,             0.58121,            0.031747,           0.0066855,          0.00043062,           0.0031195,           0.0031195,           0.0031195
                 141,            0.015079,            0.009844,           0.0002421,               0.911,                0.84,             0.86354,             0.56757,            0.032113,           0.0066762,          0.00044541,             0.00307,             0.00307,             0.00307
                 142,            0.026227,            0.010707,           0.0003841,             0.90906,                0.86,             0.89428,             0.58109,            0.031064,           0.0067019,          0.00047457,           0.0030205,           0.0030205,           0.0030205
                 143,            0.015999,             0.01073,          0.00052667,             0.91464,             0.85722,             0.89979,             0.56575,            0.031921,           0.0068002,          0.00046897,            0.002971,            0.002971,            0.002971
                 144,            0.017598,            0.010582,          0.00037335,             0.91265,             0.83591,             0.88129,              0.5556,            0.032707,           0.0072105,          0.00047686,           0.0029215,           0.0029215,           0.0029215
                 145,            0.018987,            0.012794,          0.00031781,             0.88176,                0.84,             0.88889,              0.5634,            0.033469,           0.0073154,          0.00046413,            0.002872,            0.002872,            0.002872
                 146,            0.022217,           0.0093003,          0.00029088,             0.90494,                0.88,             0.90602,             0.55677,             0.03423,           0.0073478,          0.00046232,           0.0028225,           0.0028225,           0.0028225
                 147,            0.024894,            0.011971,          0.00044457,             0.91199,                0.88,             0.90217,             0.56293,            0.034577,           0.0073524,          0.00045621,            0.002773,            0.002773,            0.002773
                 148,            0.020602,            0.010525,          0.00035465,             0.89556,                 0.9,             0.90968,             0.56188,            0.034789,           0.0072875,          0.00042708,           0.0027235,           0.0027235,           0.0027235
                 149,            0.020494,            0.012209,          0.00039213,             0.95062,                0.88,             0.90093,             0.56752,            0.034622,           0.0071988,          0.00038922,            0.002674,            0.002674,            0.002674
                 150,            0.021365,            0.012153,          0.00035341,             0.95608,             0.87084,              0.8966,             0.56451,            0.034393,           0.0071716,          0.00038307,           0.0026245,           0.0026245,           0.0026245
                 151,            0.020757,           0.0099473,          0.00046866,              0.9554,              0.8569,                 0.9,             0.58061,            0.034258,           0.0070944,          0.00037613,            0.002575,            0.002575,            0.002575
                 152,            0.016121,           0.0098916,          0.00027331,             0.92562,                0.86,             0.89361,             0.59292,            0.032248,           0.0069606,          0.00038226,           0.0025255,           0.0025255,           0.0025255
                 153,            0.022557,            0.010786,          0.00041416,             0.93364,                0.84,              0.8903,             0.58917,            0.032029,           0.0070453,          0.00038857,            0.002476,            0.002476,            0.002476
                 154,            0.014156,            0.010018,          0.00028445,             0.93287,             0.83393,               0.886,             0.57862,            0.031781,           0.0071492,          0.00040271,           0.0024265,           0.0024265,           0.0024265
                 155,            0.016876,           0.0091366,          0.00027853,             0.93117,             0.81185,             0.88462,              0.5651,            0.033314,           0.0073221,          0.00040722,            0.002377,            0.002377,            0.002377
                 156,            0.019932,            0.011155,          0.00026957,             0.89273,                0.86,             0.88061,             0.55845,            0.034226,           0.0073731,          0.00040808,           0.0023275,           0.0023275,           0.0023275
                 157,            0.024967,            0.011629,          0.00052409,             0.93329,             0.83946,             0.88106,             0.55475,            0.033753,           0.0073173,          0.00040452,            0.002278,            0.002278,            0.002278
                 158,            0.024974,           0.0093344,          0.00046229,             0.89709,              0.8718,             0.87571,             0.55806,            0.033724,           0.0073957,          0.00041137,           0.0022285,           0.0022285,           0.0022285
                 159,            0.024006,            0.011578,           0.0003513,             0.92945,                0.84,             0.86123,             0.56135,            0.033619,           0.0075283,          0.00041788,            0.002179,            0.002179,            0.002179
